sigma,B,Obj_mass,Obj_concentration,Obj_retentate_concentration,Obj_permeate_conductivity,Obj_retentate_conductivity
0.0,1e-06,1.7636354941472385,3.0457571574976945,2.578758611323814,3.0457570171344486,2.156134056570685
0.0,1.5789483157894735,1.7636354941472392,2.6969313501670222,2.3796216265608003,2.699144606357799,1.968594538122684
0.0,3.1578956315789473,1.763635494147238,2.4200760390980327,2.250588405321518,2.834278502136158,1.8482863294592589
0.0,4.73684294736842,1.7636354941472387,2.2148026234151095,2.1655906369985694,3.037845824587058,1.7698496091253646
0.0,6.315790263157894,1.7636354941472387,2.0855256816460015,2.1087717184246584,3.1891714760424805,1.7179066909610465
0.0,7.894737578947368,1.7636354941472383,2.0249183195922686,2.0702070019910686,3.2978627949854507,1.68294450248883
0.0,9.47368489473684,1.763635494147238,2.0129079359027453,2.0436291104628634,3.378348353062713,1.6590324749279481
0.0,11.052632210526314,1.7636354941472379,2.028158319328044,2.025047522329487,3.4400000690330153,1.6424372606048045
0.0,12.631579526315788,1.763635494147238,2.0557416827792125,2.0118913470121087,3.4886214890882887,1.630775940748321
0.0,14.210526842105262,1.763635494147239,2.0873466845871174,2.0024795427943216,3.5279028012337195,1.6225019333605963
0.10526315789473684,15.789474157894736,1.7024674700785856,2.115651198115758,1.992517130343763,3.560183655454859,1.6137364449226967
0.10526315789473684,17.36842147368421,1.707087132923984,2.145392212885901,1.9883268077943632,3.5873084106651,1.610163984983927
0.10526315789473684,18.947368789473682,1.7110592304312546,2.1727988792790454,1.9853278932652654,3.6103655336622817,1.6076515931738842
0.10526315789473684,20.526316105263156,1.7145108122680688,2.1977342814316767,1.9831972952706867,3.6302025299728613,1.6059081280112066
0.10526315789473684,22.10526342105263,1.7175377708352562,2.2203014203009412,1.9817063653248284,3.647447630890628,1.6047282158816643
0.10526315789473684,23.684210736842104,1.7202138316267326,2.2406980136347854,1.9806909830921327,3.6625761280760782,1.6039648972267369
0.10526315789473684,25.263158052631578,1.7225966029174975,2.2591480216638926,1.980031813630802,3.6759540994853794,1.6035116408156012
0.10526315789473684,26.842105368421052,1.724731748198596,2.2758706056024827,1.9796410631645118,3.687867993879647,1.603290315649602
0.10526315789473684,28.421052684210526,1.7266559271220323,2.2910672415355564,1.979453455200019,3.6985451183424436,1.6032430175181005
0.10526315789473684,30.0,1.7283989088746212,2.304917531189151,1.9794199914442143,3.7081681240462503,1.6033264311522653
0.15789473684210525,1e-06,1.2579651756396888,3.0457572162310367,2.4984360370882874,3.045757015637372,2.0801118954645856
0.15789473684210525,1.5789483157894735,1.4113363899194171,2.6974891912018895,2.3197166165129444,2.699827284159055,1.9123433256768838
