Lp,B,sigma,Obj_mass,Obj_concentration,Obj_retentate_concentration
3.913793103448276,12.413793275862067,0.1111111111111111,2.7767743109796914,2.0024268739712436,3.982327729449928
3.913793103448276,12.413793275862067,0.2222222222222222,2.7796323728202257,2.0034780109716923,3.9841868982939967
3.913793103448276,12.413793275862067,0.3333333333333333,2.782466922833128,2.0045274427031368,3.986040243961088
3.913793103448276,12.413793275862067,0.4444444444444444,2.785278124374509,2.0055751512432844,3.9878877030804096
3.913793103448276,12.413793275862067,0.5555555555555556,2.7880661459446388,2.0066211192661885,3.9897292161884295
3.913793103448276,12.413793275862067,0.6666666666666666,2.7908311606641516,2.007665330027409,3.9915647275774186
3.913793103448276,12.413793275862067,0.7777777777777777,2.7935733457855565,2.0087077673495735,3.9933941851496373
3.913793103448276,12.413793275862067,0.8888888888888888,2.7962928822378217,2.0097484156082825,3.99521754027686
3.913793103448276,12.413793275862067,1.0,2.7989899542018977,2.010787259718437,3.9970347476651837
3.913793103448276,12.931034620689655,0.0,2.7738925796610654,1.9880831242080685,3.9821864744685573
3.913793103448276,12.931034620689655,0.1111111111111111,2.7766780498408035,1.9891215878328043,3.9839874994463753
3.913793103448276,12.931034620689655,0.2222222222222222,2.7794413371807627,1.9901585518655516,3.9857830323937344
3.913793103448276,12.931034620689655,0.3333333333333333,2.782182586116619,1.9911939960795138,3.987573015933145
3.913793103448276,12.931034620689655,0.4444444444444444,2.7849019460350717,1.9922279008673232,3.989357396143986
3.913793103448276,12.931034620689655,0.5555555555555556,2.787599570798099,1.9932602472261494,3.9911361224319655
3.913793103448276,12.931034620689655,0.6666666666666666,2.790275618298259,1.9942910167431562,3.992909147403245
3.913793103448276,12.931034620689655,0.7777777777777777,2.7929302500431072,1.9953201915813386,3.994676426743154
3.913793103448276,12.931034620689655,0.8888888888888888,2.795563630766959,1.9963477544657409,3.9964379190992774
3.913793103448276,12.931034620689655,1.0,2.7981759280682708,1.997373688669987,3.998193585968749
3.913793103448276,13.44827596551724,0.0,2.773892579661066,1.9755412456727777,3.9838030039318233
3.913793103448276,13.44827596551724,0.1111111111111111,2.776588009647961,1.976564634171783,3.985544244485889
3.913793103448276,13.44827596551724,0.2222222222222222,2.779262607938608,1.9775867017049702,3.98728024431484
3.913793103448276,13.44827596551724,0.3333333333333333,2.7819165071667107,1.9786074266039995,3.9890109543814347
3.913793103448276,13.44827596551724,0.4444444444444444,2.7845498442824206,1.9796267878222618,3.9907363286048394
3.913793103448276,13.44827596551724,0.5555555555555556,2.7871627601471083,1.9806447649204242,3.992456323751591
3.913793103448276,13.44827596551724,0.6666666666666666,2.7897553991538686,1.981661338052315,3.994170899330358
3.913793103448276,13.44827596551724,0.7777777777777777,2.7923279088721693,1.9826764879511753,3.9958800174904714
3.913793103448276,13.44827596551724,0.8888888888888888,2.79488043971525,1.9836901959162283,3.997583642923965
3.913793103448276,13.44827596551724,1.0,2.7974131446288544,1.98470244379959,3.999281742771112
3.913793103448276,13.965517310344827,0.0,2.773892579661066,1.9636903645497135,3.985322011835686
3.913793103448276,13.965517310344827,0.1111111111111111,2.7765036064138946,1.9646981378254411,3.987007208896124
3.913793103448276,13.965517310344827,0.2222222222222222,2.779095033063491,1.9657047598301898,3.988687403885733
3.913793103448276,13.965517310344827,0.3333333333333333,2.781666981674266,1.966710207684857,3.990362554721955
3.913793103448276,13.965517310344827,0.4444444444444444,2.7842195780904477,1.9677144591297626,3.9920326218638107
3.913793103448276,13.965517310344827,0.5555555555555556,2.786752951589215,1.968717492510715,3.9936975682202855
3.913793103448276,13.965517310344827,0.6666666666666666,2.789267234555254,1.969719286765409,3.9953573590618663
3.913793103448276,13.965517310344827,0.7777777777777777,2.7917625621754856,1.9707198214101487,3.997011961935111
3.913793103448276,13.965517310344827,0.8888888888888888,2.7942390721527848,1.9717190765268793,3.9986613465801684
3.913793103448276,13.965517310344827,1.0,2.7966969044375904,1.9727170327505343,4.0003054848511175
3.913793103448276,14.482758655172413,0.0,2.7738925796610654,1.9524781150991084,3.986752007597731
3.913793103448276,14.482758655172413,0.1111111111111111,2.776424327008088,1.9534698807496484,3.9883845705353123
3.913793103448276,14.482758655172413,0.2222222222222222,2.778937599965593,1.954460655698517,3.990012357488835
3.913793103448276,14.482758655172413,0.3333333333333333,2.7814325111074227,1.9554504160660362,3.9916353322053926
3.913793103448276,14.482758655172413,0.4444444444444444,2.7839091763310426,1.956439138585855,3.9932534606277295
3.913793103448276,14.482758655172413,0.5555555555555556,2.7863677145592414,1.9574268005915927,3.994866710816846
3.913793103448276,14.482758655172413,0.6666666666666666,2.788808247459769,1.9584133800037948,3.9964750528772117
3.913793103448276,14.482758655172413,0.7777777777777777,2.791230899181906,1.9593988553172026,3.9980784588845024
3.913793103448276,14.482758655172413,0.8888888888888888,2.793635796108984,1.9603832055882853,3.999676902815727
3.913793103448276,14.482758655172413,1.0,2.7960230666259696,1.9613664104230808,4.001270360481734
3.913793103448276,15.0,0.0,2.773892579661066,1.9418571414504233,3.9881005455372422
3.913793103448276,15.0,0.1111111111111111,2.7763497187293824,1.9428326316301352,3.9896835891515265
3.913793103448276,15.0,0.2222222222222222,2.778789415017957,1.9438072825264647,3.9912620706010595
3.913793103448276,15.0,0.3333333333333333,2.7812117725568277,1.9447810694492755,3.9928359585435045
3.913793103448276,15.0,0.4444444444444444,2.783616898309911,1.9457539683125884,3.994405223542057
3.913793103448276,15.0,0.5555555555555556,2.786004901917347,1.9467259556218464,3.995969837999731
2.206896551724138,7.241379827586207,0.8888888888888888,3.185246318459883,2.512495412985999,4.493448799258671
2.206896551724138,7.241379827586207,1.0,3.185938348493069,2.5127990375226124,4.494004815735191
2.206896551724138,7.758621172413793,0.0,3.1795756112352564,2.4990535387783392,4.489876115111015
2.206896551724138,7.758621172413793,0.1111111111111111,3.1802586141903673,2.4993609310432063,4.49041524298468
2.206896551724138,7.758621172413793,0.2222222222222222,3.1809381220837154,2.499667739307284,4.490952571927829
2.206896551724138,7.758621172413793,0.3333333333333333,3.1816141628054297,2.4999739653686914,4.491488112197075
2.206896551724138,7.758621172413793,0.4444444444444444,3.1822867639597043,2.5002796110184335,4.4920218739685565
2.206896551724138,7.758621172413793,0.5555555555555556,3.1829559528681024,2.5005846780404277,4.492553867338681
2.206896551724138,7.758621172413793,0.6666666666666666,3.183621756572808,2.500889168211545,4.493084102324908
2.206896551724138,7.758621172413793,0.7777777777777777,3.18428420183986,2.5011930833016405,4.4936125888664895
2.206896551724138,7.758621172413793,0.8888888888888888,3.184943315162333,2.5014964250735807,4.494139336825209
2.206896551724138,7.758621172413793,1.0,3.185599122763505,2.501799195283283,4.494664355986122
